client,facility,system,device,channo,channame,chanunits,description
Shell,Perdido,MIS,6DOF,1,PQ Roll,deg,Calculated inside 6DoF of roll angle of rotation about the local body longitudinal (x) axis. +ve Roll is Starboard Down.
Shell,Perdido,MIS,6DOF,2,PQ Pitch,deg,Calculated inside 6DoF of pitch angle of rotation about the local body transverse (y) axis. +ve Pitch is Bow Down.
Shell,Perdido,MIS,6DOF,3,PQ Heave,ft,"Calculated inside 6DoF of vertical offset at the device location, along the local body vertical (z) axis. +ve Heave is upwards."
Shell,Perdido,MIS,6DOF,4,PQ Roll Rate,deg/s,"Measured roll angular rate, +ve Roll is Starboard Down."
Shell,Perdido,MIS,6DOF,5,PQ Pitch Rate,deg/s,"Measured pitch angular rate, +ve Pitch is Bow Down."
Shell,Perdido,MIS,6DOF,6,PQ Heading Rate,deg/s,"Measured yaw angular rate, +ve Yaw is Bow towards Port."
Shell,Perdido,MIS,6DOF,7,PQ Surge Acc,ft/s^2,"Measured surge acceleration, +ve Surge is along longitudinal (x) axis."
Shell,Perdido,MIS,6DOF,8,PQ Sway Acc,ft/s^2,"Measured sway acceleration, +ve Sway is along transverse (y) axis."
Shell,Perdido,MIS,6DOF,9,PQ Heave Acc,ft/s^2,"Measured heave acceleration, +ve Heave is along vertical (z) axis."
Shell,Perdido,MIS,6DOF,10,PQ Heading,deg,"Calculated inside 6DoF of heading of the vessel, +ve heading is vessel Bow (x-axis) clockwise of True North."
Shell,Perdido,MIS,6DOF,11,6DOF Sensor Status,code,The status flag value of the Attitude and Heading Reference measurement device.
Shell,Perdido,MIS,GPS,12,Fugro Latitude DegMin,DegMin,Latitude of the antenna in terms of degrees and integer minutes (raw data - not for general use).
Shell,Perdido,MIS,GPS,13,Fugro Latitude DecMin,DecMin,"Latitude of the antenna in terms of decimal minutes (decimal places 1 to 4, 0 - 0.XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,GPS,14,Fugro Latitude DecMin2,DecMin2,"Latitude of the antenna in terms of decimal minutes (decimal places 5 to 8, 0 - 0.0000XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,GPS,15,Fugro Longitude DegMin,DegMin,Longitude of the antenna in terms of degrees and integer minutes (raw data - not for general use).
Shell,Perdido,MIS,GPS,16,Fugro Longitude DecMin,DecMin,"Longitude of the antenna in terms of decimal minutes (decimal places 1 to 4, 0 - 0.XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,GPS,17,Fugro Longitude DecMin2,DecMin2,"Longiitude of the antenna in terms of decimal minutes (decimal places 5 to 8, 0 - 0.0000XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,GPS,18,Fugro Altitude 1,ft,Altitude measurement at the antenna location in terms of integer meters
Shell,Perdido,MIS,GPS,19,Fugro Altitude 2,ft*10000,Altitude measurement at the antenna location in terms of integer centimeters
Shell,Perdido,MIS,GPS,20,Fugro GPS Quality,#,Quality of the GPS data - 0 no fix ; 1 GPS only ; 2 Differential GPS
Shell,Perdido,MIS,GPS,21,Fugro No of Satellites,#,Number of Satellites available for position measurement.
Shell,Perdido,MIS,6DOF GPS,22,Orion Latitude DegMin,DegMin,Latitude of the antenna in terms of degrees and integer minutes (raw data - not for general use).
Shell,Perdido,MIS,6DOF GPS,23,Orion Latitude DecMin,DecMin,"Latitude of the antenna in terms of decimal minutes (decimal places 1 to 4, 0 - 0.XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,6DOF GPS,24,Orion Latitude DecMin2,DecMin2,"Latitude of the antenna in terms of decimal minutes (decimal places 5 to 8, 0 - 0.0000XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,6DOF GPS,25,Orion Longitude DegMin,DegMin,Longitude of the antenna in terms of degrees and integer minutes (raw data - not for general use).
Shell,Perdido,MIS,6DOF GPS,26,Orion Longitude DecMin,DecMin,"Longitude of the antenna in terms of decimal minutes (decimal places 1 to 4, 0 - 0.XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,6DOF GPS,27,Orion Longitude DecMin2,DecMin2,"Longiitude of the antenna in terms of decimal minutes (decimal places 5 to 8, 0 - 0.0000XXXX minutes (raw data - not for general use))."
Shell,Perdido,MIS,6DOF GPS,28,Orion Altitude 1,ft,Altitude measurement at the antenna location in terms of integer meters
Shell,Perdido,MIS,6DOF GPS,29,Orion Altitude 2,ft*10000,Altitude measurement at the antenna location in terms of integer centimeters
Shell,Perdido,MIS,6DOF GPS,30,Orion GPS Quality,#,Quality of the GPS data - 0 no fix ; 1 GPS only ; 2 Differential GPS
Shell,Perdido,MIS,6DOF GPS,31,Orion No of Satellites,#,Number of Satellites available for position measurement.
Shell,Perdido,MIS,Riser S-A,32,Low Riser S-A PT1,psi,Measured from Pressure Transducer on Riser A cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-A,33,Low Riser S-A PT2,psi,Measured from Pressure Transducer on Riser A cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-A,34,Low Riser S-A PT3,psi,Measured from Pressure Transducer on Riser A cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-A,35,Low Riser S-A PT4,psi,Measured from Pressure Transducer on Riser A cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-A,36,High Riser S-A PT1,psi,Measured from Pressure Transducer on Riser A cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-A,37,High Riser S-A PT2,psi,Measured from Pressure Transducer on Riser A cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-A,38,High Riser S-A PT3,psi,Measured from Pressure Transducer on Riser A cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-A,39,High Riser S-A PT4,psi,Measured from Pressure Transducer on Riser A cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-A,40,Riser S-A Stroke,ft,Riser A stroke measured by string pot 
Shell,Perdido,MIS,Riser S-B,41,Low Riser S-B PT1,psi,Measured from Pressure Transducer on Riser B cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-B,42,Low Riser S-B PT2,psi,Measured from Pressure Transducer on Riser B cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-B,43,Low Riser S-B PT3,psi,Measured from Pressure Transducer on Riser B cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-B,44,Low Riser S-B PT4,psi,Measured from Pressure Transducer on Riser B cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-B,45,High Riser S-B PT1,psi,Measured from Pressure Transducer on Riser B cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-B,46,High Riser S-B PT2,psi,Measured from Pressure Transducer on Riser B cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-B,47,High Riser S-B PT3,psi,Measured from Pressure Transducer on Riser B cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-B,48,High Riser S-B PT4,psi,Measured from Pressure Transducer on Riser B cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-B,49,Riser S-B Stroke,ft,Riser B stroke measured by string pot 
Shell,Perdido,MIS,Riser S-C,50,Low Riser S-C PT1,psi,Measured from Pressure Transducer on Riser C cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-C,51,Low Riser S-C PT2,psi,Measured from Pressure Transducer on Riser C cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-C,52,Low Riser S-C PT3,psi,Measured from Pressure Transducer on Riser C cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-C,53,Low Riser S-C PT4,psi,Measured from Pressure Transducer on Riser C cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-C,54,High Riser S-C PT1,psi,Measured from Pressure Transducer on Riser C cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-C,55,High Riser S-C PT2,psi,Measured from Pressure Transducer on Riser C cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-C,56,High Riser S-C PT3,psi,Measured from Pressure Transducer on Riser C cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-C,57,High Riser S-C PT4,psi,Measured from Pressure Transducer on Riser C cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-C,58,Riser S-C Stroke,ft,Riser C stroke measured by string pot 
Shell,Perdido,MIS,Riser S-D,59,Low Riser S-D PT1,psi,Measured from Pressure Transducer on Riser D cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-D,60,Low Riser S-D PT2,psi,Measured from Pressure Transducer on Riser D cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-D,61,Low Riser S-D PT3,psi,Measured from Pressure Transducer on Riser D cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-D,62,Low Riser S-D PT4,psi,Measured from Pressure Transducer on Riser D cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-D,63,High Riser S-D PT1,psi,Measured from Pressure Transducer on Riser D cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-D,64,High Riser S-D PT2,psi,Measured from Pressure Transducer on Riser D cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-D,65,High Riser S-D PT3,psi,Measured from Pressure Transducer on Riser D cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-D,66,High Riser S-D PT4,psi,Measured from Pressure Transducer on Riser D cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-D,67,Riser S-D Stroke,ft,Riser D stroke measured by string pot 
Shell,Perdido,MIS,Riser S-E,68,Low Riser S-E PT1,psi,Measured from Pressure Transducer on Riser E cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-E,69,Low Riser S-E PT2,psi,Measured from Pressure Transducer on Riser E cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-E,70,Low Riser S-E PT3,psi,Measured from Pressure Transducer on Riser E cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-E,71,Low Riser S-E PT4,psi,Measured from Pressure Transducer on Riser E cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-E,72,High Riser S-E PT1,psi,Measured from Pressure Transducer on Riser E cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-E,73,High Riser S-E PT2,psi,Measured from Pressure Transducer on Riser E cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-E,74,High Riser S-E PT3,psi,Measured from Pressure Transducer on Riser E cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-E,75,High Riser S-E PT4,psi,Measured from Pressure Transducer on Riser E cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-E,76,Riser S-E Stroke,ft,Riser E stroke measured by string pot 
Shell,Perdido,MIS,Riser S-DCR,77,Low Riser S-DCR PT1,psi,Measured from Pressure Transducer on Riser DCR cylinder 1 lower part.
Shell,Perdido,MIS,Riser S-DCR,78,Low Riser S-DCR PT2,psi,Measured from Pressure Transducer on Riser DCR cylinder 2 lower part.
Shell,Perdido,MIS,Riser S-DCR,79,Low Riser S-DCR PT3,psi,Measured from Pressure Transducer on Riser DCR cylinder 3 lower part.
Shell,Perdido,MIS,Riser S-DCR,80,Low Riser S-DCR PT4,psi,Measured from Pressure Transducer on Riser DCR cylinder 4 lower part.
Shell,Perdido,MIS,Riser S-DCR,81,High Riser S-DCR PT1,psi,Measured from Pressure Transducer on Riser DCR cylinder 1 higher part.
Shell,Perdido,MIS,Riser S-DCR,82,High Riser S-DCR PT2,psi,Measured from Pressure Transducer on Riser DCR cylinder 2 higher part.
Shell,Perdido,MIS,Riser S-DCR,83,High Riser S-DCR PT3,psi,Measured from Pressure Transducer on Riser DCR cylinder 3 higher part.
Shell,Perdido,MIS,Riser S-DCR,84,High Riser S-DCR PT4,psi,Measured from Pressure Transducer on Riser DCR cylinder 4 higher part.
Shell,Perdido,MIS,Riser S-DCR,85,Riser S-DCR Stroke,ft,Riser DCR stroke measured by string pot 
Shell,Perdido,MIS,AWOS,86,AWOS Cloud Height,ft,Measured cloud height on the 1st cloud layer.
Shell,Perdido,MIS,AWOS,87,AWOS Cloud Coverage,code,"Measured types of cloud cover conditions include SKC (sky clear), FEW (trace), SCT (scattered), BKN (broken) and OVC (overcast). Cloud cover is reported in terms of 1/8th of sky cover with 1-2/8th being FEW, 3-4/8th being SCT, 5-7/8th being BKN and 8/8 denoted at OVC."
Shell,Perdido,MIS,AWOS,88,AWOS Cloud Ht 2,ft,Measured cloud height on the 2nd cloud layer.
Shell,Perdido,MIS,AWOS,89,AWOS Sky Cond 2,code,"Measured sky condition on the 2nd cloud layer (the coded results include Clear, Scattered, Obscured, etc.)."
Shell,Perdido,MIS,AWOS,90,AWOS Cloud Ht 3,ft,Measured cloud height on the 3rd cloud layer.
Shell,Perdido,MIS,AWOS,91,AWOS Sky Cond 3,code,"Measured sky condition on the 3rd cloud layer (the coded results include Clear, Scattered, Obscured, etc.)."
Shell,Perdido,MIS,AWOS,92,AWOS Visibility,mile,Measured visibility.
Shell,Perdido,MIS,AWOS,93,AWOS Rain Accumulation,in/hr,"Measured the amount of precipitation measured during the past hour, counting from the beginning of the hour."
Shell,Perdido,MIS,AWOS,94,AWOS Air Temperature,degF,Measured air temperature at sensor location.
Shell,Perdido,MIS,AWOS,95,AWOS Dew Point,degF,Measured dew point at sensor location.
Shell,Perdido,MIS,AWOS,96,AWOS 2min Wind Dir,degT,Measured 2-minute average relative wind direction at sensor location.
Shell,Perdido,MIS,AWOS,97,AWOS 2min Wind Spd,knots,Measured 2-minute average wind speed at the sensor location.
Shell,Perdido,MIS,AWOS,98,AWOS Altimeter,inHg,Measured altitude above the MSL (mean sea level) elevation.
Shell,Perdido,MIS,AWOS,99,AWOS Density Alt,ft,Measured altitude in the standard atmosphere where air density is equivalent to that of the airport.
Shell,Perdido,MIS,AWOS,100,AWOS Baro Pressure,inHg,Measured barometric pressure.
Shell,Perdido,MIS,AWOS,101,AWOS Present Weather1,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Perdido,MIS,AWOS,102,AWOS Present Weather2,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Perdido,MIS,AWOS,103,AWOS Present Weather3,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Perdido,MIS,AWOS,104,AWOS Humidity,%,Measured relative humidity at sensor location.
Shell,Perdido,MIS,AWOS,105,AWOS 2min Wind Spd Gust,knots,Derived wind gust speed computed during the previous 2 minutes.
Shell,Perdido,MIS,WaMos,106,Sig Wave Height,ft,Measured significant wave height.
Shell,Perdido,MIS,WaMos,107,Wave Period,s,Measured wave peak period.
Shell,Perdido,MIS,WaMos,108,Peak Direction,deg,"Measured principal wave peak direction from, true."
Shell,Perdido,MIS,WaMos,109,Peak Period,s,Measured principal wave peak period.
Shell,Perdido,MIS,WaMos,110,Peak Wave Length,ft,Measured principal wave peak wave length.
Shell,Perdido,MIS,WaMos,111,1st Peak Direction,deg,"Measured primary wave peak direction from, true."
Shell,Perdido,MIS,WaMos,112,1st Peak Period,s,Measured primary wave peak period.
Shell,Perdido,MIS,WaMos,113,1st Peak Wave Length,ft,Measured primary wave peak wave length.
Shell,Perdido,MIS,WaMos,114,2nd Peak Direction,deg,"Measured secondary wave peak direction from, true."
Shell,Perdido,MIS,WaMos,115,2nd Peak Period,s,Measured secondary wave peak period.
Shell,Perdido,MIS,WaMos,116,2nd Peak Wave Length,ft,Measured secondary wave peak wave length.
Shell,Perdido,MIS,WaMos,117,WaMos Current Dir,deg,"Measured surface current direction towards, true."
Shell,Perdido,MIS,WaMos,118,WaMos Current Spd,knot,Measured surface current speed.
Shell,Perdido,MIS,DCS (Topside Tanks),119,Methanol1 Tank Level,ft,"Output Methanol1 Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),120,Methanol2 Tank Level,ft,"Output Methanol2 Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),121,LDHI Tank Level,ft,"Output LDHI Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),122,Drill Water Tank Level,ft,"Output Drill Water Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),123,Diesel Oil Tank Level,ft,"Output Diesel Oil Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),124,Hull Dead Oil1 Tank Level,ft,"Output Hull Dead Oil1 Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),125,Hull Dead Oil2 Tank Level,ft,"Output Hull Dead Oil2 Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),126,Dry Oil Tank Level,ft,"Output Dry Oil Tank Level, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),127,DCS Watchdog Counter,#,"Output DCS Watchdog Counter, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),128,2060 Prt Water Tank A,%,"Output 2060 Prt Water Tank A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),129,2060 Prt Water Tank B,%,"Output 2060 Prt Water Tank B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),130,2080 Diesel Tank,ft,"Output 2080 Diesel Tank, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),131,8750 Topside HPU,ft,"Output 8750 Topside HPU, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),132,2170 HPU Supply,%,"Output 2170 HPU Supply, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),133,2170 HPU Return,%,"Output 2170 HPU Return, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),134,2300 Asphaltene Inh,%,"Output 2300 Asphaltene Inh, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),135,2310 Corrosion Inhi,%,"Output 2310 Corrosion Inhi, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),136,2320 Demulsifier,%,"Output 2320 Demulsifier, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),137,2330 Defoamer,%,"Output 2330 Defoamer, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),138,2340 LDHI,%,"Output 2340 LDHI, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),139,2350 Methanol,%,"Output 2350 Methanol, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),140,2360 Paraffin Inhi,%,"Output 2360 Paraffin Inhi, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),141,2370 Scale Inhibito,%,"Output 2370 Scale Inhibito, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),142,2380 Antifoam,%,"Output 2380 Antifoam, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),143,2390 Acid Dmlsifier,%,"Output 2390 Acid Dmlsifier, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),144,2400 Water Clarifie,%,"Output 2400 Water Clarifie, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),145,2410 Flotatn Aid,%,"Output 2410 Flotatn Aid, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),146,2420 Tri-Ethl Glyco,%,"Output 2420 Tri-Ethl Glyco, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),147,2430 H2S Scavenger,%,"Output 2430 H2S Scavenger, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),148,2440 Nitrate,%,"Output 2440 Nitrate, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),149,2450 Biocide,%,"Output 2450 Biocide, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),150,2460 Scale Inhibito,%,"Output 2460 Scale Inhibito, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),151,2470 O2 Scavenger,%,"Output 2470 O2 Scavenger, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),152,2480 Gas P/L Corr,%,"Output 2480 Gas P/L Corr, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),153,2490 Oil P/L Corr,%,"Output 2490 Oil P/L Corr, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),154,2500 Pour Point Dep,%,"Output 2500 Pour Point Dep, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),155,DRY OIL TANK,ft,"Output DRY OIL TANK, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),156,Potable Water Tank A,ft,"Output Potable Water Tank A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),157,Potable Water Tank B,ft,"Output Potable Water Tank B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),158,MBD-1060,%,"Output MBD-1060, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),159,MBD-1610A,%,"Output MBD-1610A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),160,MBD-1610B,%,"Output MBD-1610B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),161,MBD-1610C,%,"Output MBD-1610C, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),162,MBD-1610D,%,"Output MBD-1610D, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),163,MBD-1610E,%,"Output MBD-1610E, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),164,BBC1220,%,"Output BBC1220, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),165,ABJ-2030,%,"Output ABJ-2030, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),166,MBD-124003,%,"Output MBD-124003, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),167,MBD-124005,%,"Output MBD-124005, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),168,MBJ-1330,%,"Output MBJ-1330, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),169,MBD-1520A,%,"Output MBD-1520A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),170,MBD-1520B,%,"Output MBD-1520B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),171,MBD-1520C,%,"Output MBD-1520C, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),172,MBD-1520D,%,"Output MBD-1520D, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),173,MBD-1520E,%,"Output MBD-1520E, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),174,MBF-1190A,%,"Output MBF-1190A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),175,MBF-1190B,%,"Output MBF-1190B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),176,MBF-1200A,%,"Output MBF-1200A, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),177,MBF-1200B,%,"Output MBF-1200B, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),178,MBM-151001,%,"Output MBM-151001, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),179,MBM-151006,%,"Output MBM-151006, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),180,MBD-105013,%,"Output MBD-105013, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),181,MBD-105018,%,"Output MBD-105018, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),182,MAK-1110A04,%,"Output MAK-1110A04, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),183,MAK-1110A06,%,"Output MAK-1110A06, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),184,MAK-1110B04,%,"Output MAK-1110B04, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),185,MAK-1110B06,%,"Output MAK-1110B06, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),186,MBF-1090,%,"Output MBF-1090, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),187,MBM-154001,%,"Output MBM-154001, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),188,MBM-154003,%,"Output MBM-154003, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),189,MBF-1080,%,"Output MBF-1080, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),190,MBD-1630-25,%,"Output MBD-1630-25, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,DCS (Topside Tanks),191,MBD-1630-35,%,"Output MBD-1630-35, from Topside tanks' levels, from Yokogawa."
Shell,Perdido,MIS,Mooring,192,Static Tension ML1,kips,"Output Static Tension ML1, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,193,Static Tension ML2,kips,"Output Static Tension ML2, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,194,Static Tension ML3,kips,"Output Static Tension ML3, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,195,Static Tension ML4,kips,"Output Static Tension ML4, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,196,Static Tension ML5,kips,"Output Static Tension ML5, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,197,Static Tension ML6,kips,"Output Static Tension ML6, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
Shell,Perdido,MIS,Mooring,198,Static Tension ML7,kips,"Output Static Tension ML7, from Mooring channels from Mooring PLC, ZenMAS, output to LMP."
