client,facility,system,device,channo,channame,chanunits,description
Woodside,Scarborough,IMMS,,72,NWC Latitude DecMin2,decMin,Latitude of the antenna in terms of decimal minutes (decimal places 5 to 8)
Woodside,Scarborough,IMMS,,73,NWC Longitude DegMin,degMin,Longitude of the antenna in terms of degrees and integer minutes
Woodside,Scarborough,IMMS,,74,NWC Longitude DecMin,decMin,Longitude of the antenna in terms of decimal minutes (decimal places 1 to 4)
Woodside,Scarborough,IMMS,,75,NWC Longitude DecMin2,decMin,Longiitude of the antenna in terms of decimal minutes (decimal places 5 to 8)
Woodside,Scarborough,IMMS,,76,NWC Altitude 1,m,Altitude measurement at the antenna location in terms of integer meters
Woodside,Scarborough,IMMS,,77,NWC Altitude 2,10mm,Altitude measurement at the antenna location in terms of integer centimeters
Woodside,Scarborough,IMMS,,78,NWC GPS Quality,code,"GNSS Quality indicator (0 = invalid, 1 = GPS SPS, 2 = DGPS fix, 3 = GPS PPS, 4 = Fixed RTK, 5 = Float RTK, 6 = Estimated (dead reckoning), 7 = Manual Input , 8 = Simulation, 9 = SBAS"
Woodside,Scarborough,IMMS,,79,NWC Number of Satellites,#,Number of Satellites available for NWC GNSS position measurement.
Woodside,Scarborough,IMMS,,80,NWC HDOP,#,Horizontal dilution of precission number reported at the NWC GNSS.
Woodside,Scarborough,IMMS,,81,NWC Age of Diff Corr,sec,Time lag of the NWC GNSS correction signal in seconds.
Woodside,Scarborough,IMMS,,82,Sig Wave Height,m,"Average of the highest 1/3 waves during the observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,83,Max Wave Height,m,"Maximum wave height during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,84,Pri Wave Peak T,sec,"Wave period with highest energy (PSD) during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,85,Mean 0-Upcrossing T,sec,"Mean wave zero-upcrossing period during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,86,Pri Wave Peak Dir,degT,"Wave spectrum's primary peak energy direction FROM during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,87,Pri Wave Dir Spread,deg,"Direction spreading of the wave spectrum's primary peak energy during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,88,Wave Steepness,none,"Ratio of wave height to wave length during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,89,Sec Wave Peak Dir,degT,"Wave spectrum's secondary peak energy direction FROM during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,90,Wave High Time,sec,Timestamp of update from sensor (High Part)
Woodside,Scarborough,IMMS,,91,Wave Low Time,sec,Timestamp of update from sensor (Low Part)
Woodside,Scarborough,IMMS,,92,Surface Current Spd,m/s,"Average surface current speed during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,93,Surface Current Dir,degT,"Surface current direction TOWARDS relative to True North during observation interval near the platform, as measured by the wave radar."
Woodside,Scarborough,IMMS,,94,Surface Current Time HI,sec,Timestamp of update from sensor (High Part)
Woodside,Scarborough,IMMS,,95,Surface Current Time LO,sec,Timestamp of update from sensor (Low Part)
Woodside,Scarborough,IMMS,,96,Barometric Px1,mbar,Atmospheric pressure measured at the platform location.
Woodside,Scarborough,IMMS,,97,Barometric Px2,mbar,Atmospheric pressure measured at the platform location.
Woodside,Scarborough,IMMS,,98,Air Temperature,degC,Air temperature measured at the platform location.
Woodside,Scarborough,IMMS,,99,Humidity,percent,Humidity measured at the platform location.
Woodside,Scarborough,IMMS,,100,N Raw Airgap,m,Distance of the N Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,101,E Raw Airgap,m,Distance of the E Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,102,S Raw Airgap,m,Distance of the S Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,103,W Raw Airgap,m,Distance of the W Airgap Sensor above the instantaneous water surface.
Woodside,Scarborough,IMMS,,104,Radiation,W/m^2,Broad-spectrum short-wave radiation.
Woodside,Scarborough,IMMS,,105,Precip Intensity RT,mm/min,Precipitation Intensity or rate of rain over the last minute updated every minute.
Woodside,Scarborough,IMMS,,106,Precip Accu RT/NRT,mm,Precipitation accumulated over the last minute updated every minute.
Woodside,Scarborough,IMMS,,107,Precip Accu NRT,mm,"Precipitation accumulated over one minute, 5 minutes ago, updated every minute."
Woodside,Scarborough,IMMS,,108,Precip Accu Total NRT,mm,Total precipitation accumulated since start updated every minute. Value resets after 500mm.
Woodside,Scarborough,IMMS,,109,Precip Bucket RT,mm,Unfiltered bucket contents. Raw reading.
Woodside,Scarborough,IMMS,,110,Precip Bucket NRT,mm,Filtered bucket contents. More accurate reading.
Woodside,Scarborough,IMMS,,111,Ceilometer Status,bits,See Vaisala CL31 user manual
Woodside,Scarborough,IMMS,,112,Cloud Height 1,m,Height of lowest cloud. 0 or -9999 is no cloud is detected.
Woodside,Scarborough,IMMS,,113,Penetration Depth 1,m,Thickness of lowest cloud.
Woodside,Scarborough,IMMS,,114,Cloud Height 2,m,Height of middle cloud if more than one layer detected. 0 or -9999 is no cloud is detected.
Woodside,Scarborough,IMMS,,115,Penetration Depth 2,m,Thickness of middle cloud.
Woodside,Scarborough,IMMS,,116,Cloud Height 3,m,Height of highest cloud if a 3rd cloud layer is detected. 0 or -9999 is no cloud is detected.
Woodside,Scarborough,IMMS,,117,Penetration Depth 3,m,Thickness of highest cloud.
Woodside,Scarborough,IMMS,,118,Vertical Visibility,m,Vertical visibility measured in distance.
Woodside,Scarborough,IMMS,,119,Measuring Range,m,Maximum measurement range of sensor.
Woodside,Scarborough,IMMS,,120,Optical Range,km,Horizonal visibility measure in distance
Woodside,Scarborough,IMMS,,121,Precipitation Type,code,See WinMon precipitation code table.
Woodside,Scarborough,IMMS,,122,Obstruction Type,code,See WinMon obstruction code table.
Woodside,Scarborough,IMMS,,123,Background Illumination,none,Background Illumination
Woodside,Scarborough,IMMS,,124,Last Period Precipitation,mm,Precipication during the last XXXX
Woodside,Scarborough,IMMS,,125,Temperature,degC,Temperature (sensor internal or external air temperature?)
Woodside,Scarborough,IMMS,,126,No Precipitation,#,No Precipitation
Woodside,Scarborough,IMMS,,127,Transmissometer,none,Transmissometer
Woodside,Scarborough,IMMS,,128,EXCO Precipitation,1/km,EXCO Precipitation
Woodside,Scarborough,IMMS,,129,Back Scatter,none,Back Scatter
Woodside,Scarborough,IMMS,,130,Precipitation Index,code,Precipitation Index
Woodside,Scarborough,IMMS,,131,Precipitation Indicator,none,Precipitation Indicator
Woodside,Scarborough,IMMS,,132,Self-test and Monitor,bits,Self-test and Monitor
Woodside,Scarborough,IMMS,,133,Total EXCO,1/km,Total EXCO
Woodside,Scarborough,IMMS,,134,UPS-A Status,bool,"UPS A BREAKER status: CLOSED (ON, high), supplying 230 VAC to ATS PRIMARY"
Woodside,Scarborough,IMMS,,135,UPS-B Status,bool,"UPS B BREAKER status: CLOSED (ON, high), supplying 230 VAC to ATS SECONDARY"
Woodside,Scarborough,IMMS,,136,Thermostat Status,bool,"THERMOSTAT status: CLOSED (ON, high), CONSOLE TEMPERATURE NORMAL"
Woodside,Scarborough,IMMS,,137,Fire & Gas Alarm,bool,"FIRE&GAS EMERGENCY SHUTDOWN status: (ON, high): NOT ACTIVATED (F&G 24V present from client)"
Woodside,Scarborough,IMMS,,138,Low Pwr Mode Status,bool,"LOW-POWER MODE status: (ON, high): NOT ACTIVATED (Low-Power 24V present from client)"
Woodside,Scarborough,IMMS,,139,24V PS1 Status,bool,"24V PS1 POWER SUPPLY status: (ON, high): SUPPLYING 24V POWER"
Woodside,Scarborough,IMMS,,140,24V PS2 Status,bool,"24V PS2 POWER SUPPLY status: (ON, high): SUPPLYING 24V POWER"
Woodside,Scarborough,IMMS,,141,Total Current,amps,Total current out of all PDU channels
Woodside,Scarborough,IMMS,,142,Input Voltage,volts,PDU input voltage (volts)
Woodside,Scarborough,IMMS,,143,Undervoltage,bool,"PDU input voltage undervoltage (0= input voltage OK, 1= input voltage < 9.5 volts)"
Woodside,Scarborough,IMMS,,144,Overvoltage,bool,"PDU input voltage overvoltage (0= input voltage OK, 1= input voltage > 30 volts)"
Woodside,Scarborough,IMMS,,145,PDU ECB Chan Err,bool,"PDU Channel error status (0 = no errors, 1 = error in at least one channel)"
Woodside,Scarborough,IMMS,,146,80% Current Warning,bool,"80% of maximum current load warning (0 = no warning in the system, 1 = at least 1 channel where current I > 80% I Nom)"
Woodside,Scarborough,IMMS,,147,Total Current Shutdown,bool,"Total current shutdown status (0 = no total current shutdown, 1 = at least one module shutdown due to total current overrange)"
Woodside,Scarborough,IMMS,,148,ECB Comms Count,counter,Communications Count of number of ECB modules
Woodside,Scarborough,IMMS,,149,Console 24V PWR STS,bool,CONSOLE 24V AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,150,Console Computer PWR STS,bool,CONSOLE COMPUTER AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,151,SEMS Anemometer PWR STS,bool,SEMS ANEMOMETER AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,152,LRIT PWR STS,bool,LRIT AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,153,Pressure PWR STS,bool,PRESSURE AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,154,Temp Humidity PWR STS,bool,TEMP HUMIDITY AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,155,Heading PWR STS,bool,HEADING AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,156,Helideck 6DOF PWR STS,bool,HELIDECK 6DOF AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,157,NW Crane PWR STS,bool,NW CRANE AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,158,SE Crane PWR STS,bool,SE CRANE AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,159,N Airgap PWR STS,bool,N AIRGAP AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,160,S Airgap PWR STS,bool,S AIRGAP AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,161,W Airgap PWR STS,bool,W AIRGAP AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,162,E Airgap PWR STS,bool,E AIRGAP AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,163,Topside 6DOF PWR STS,bool,TOPSIDE 6DOF AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,164,Weather Suite PWR STS,bool,WEATHER SUITE AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,165,Wave Radar PWR STS,bool,WAVE RADAR AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,166,Wave Buoy PWR STS,bool,WAVE BUOY AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,167,NW NE HSMS DAQ1 PWR STS,bool,NW NE HSMS DAQ 1 AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,168,SW SE HSMS DAQ1 PWR STS,bool,SW SE HSMS DAQ 1 AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,169,NW NE HSMS DAQ2 PWR STS,bool,NW NE HSMS DAQ 2 AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,170,SW SE HSMS DAQ2 PWR STS,bool,SW SE HSMS DAQ 2 AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,171,NW Mooring PWR STS,bool,NW MOORING AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,172,NE Mooring PWR STS,bool,NE MOORING AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,173,SW Mooring PWR STS,bool,SW MOORING AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,174,SE Mooring PWR STS,bool,NE MOORING AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,175,Console HSMS DAQ PWR STS,bool,CONSOLE HSMS DAQ AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,176,Spare PWR STS,bool,SPAR AUTO Status. Power ON/OFF.
Woodside,Scarborough,IMMS,,177,Console 24V PWR SD,bool,CONSOLE 24V AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,178,Console Computer PWR SD,bool,CONSOLE COMPUTER AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,179,SEMS Anemometer PWR SD,bool,SEMS ANEMOMETER AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,180,LRIT PWR SD,bool,LRIT AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,181,Pressure PWR SD,bool,PRESSURE AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,182,Temp Humidity PWR SD,bool,TEMP HUMIDITY AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,183,Heading PWR SD,bool,HEADING AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,184,Helideck 6DOF PWR SD,bool,HELIDECK 6DOF AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,185,NW Crane PWR SD,bool,NW CRANE AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,186,SE Crane PWR SD,bool,SE CRANE AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,187,N Airgap PWR SD,bool,N AIRGAP AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,188,S Airgap PWR SD,bool,S AIRGAP AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,189,W Airgap PWR SD,bool,W AIRGAP AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,190,E Airgap PWR SD,bool,E AIRGAP AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,191,Topside 6DOF PWR SD,bool,TOPSIDE 6DOF AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,192,Weather Suite PWR SD,bool,WEATHER SUITE AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,193,Wave Radar PWR SD,bool,WAVE RADAR AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,194,Wave Buoy PWR SD,bool,WAVE BUOY AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,195,NW NE HSMS DAQ1 PWR SD,bool,NW NE HSMS DAQ 1 AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,196,SW SE HSMS DAQ1 PWR SD,bool,SW SE HSMS DAQ 1 AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,197,NW NE HSMS DAQ2 PWR SD,bool,NW NE HSMS DAQ 2 AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,198,SW SE HSMS DAQ2 PWR SD,bool,SW SE HSMS DAQ 2 AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,199,NW Mooring PWR SD,bool,NW MOORING AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,200,NE Mooring PWR SD,bool,NE MOORING AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,201,SW Mooring PWR SD,bool,SW MOORING AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,202,SE Mooring PWR SD,bool,NE MOORING AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,203,Console HSMS DAQ PWR SD,bool,CONSOLE HSMS DAQ AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,204,Spare PWR SD,bool,SPAR AUTO Shut Down (Circuit Breaker Tripped).
Woodside,Scarborough,IMMS,,205,Console 24V PWR CUR,amps,CONSOLE 24V AUTO Current.
Woodside,Scarborough,IMMS,,206,Console Computer PWR CUR,amps,CONSOLE COMPUTER AUTO Current.
Woodside,Scarborough,IMMS,,207,SEMS Anemometer PWR CUR,amps,SEMS ANEMOMETER AUTO Current.
Woodside,Scarborough,IMMS,,208,LRIT PWR CUR,amps,LRIT AUTO Current.
Woodside,Scarborough,IMMS,,209,Pressure PWR CUR,amps,PRESSURE AUTO Current.
Woodside,Scarborough,IMMS,,210,Temp Humidity PWR CUR,amps,TEMP HUMIDITY AUTO Current.
Woodside,Scarborough,IMMS,,211,Heading PWR CUR,amps,HEADING AUTO Current.
Woodside,Scarborough,IMMS,,212,Helideck 6DOF PWR CUR,amps,HELIDECK 6DOF AUTO Current.
Woodside,Scarborough,IMMS,,213,NW Crane PWR CUR,amps,NW CRANE AUTO Current.
Woodside,Scarborough,IMMS,,214,SE Crane PWR CUR,amps,SE CRANE AUTO Current.
Woodside,Scarborough,IMMS,,215,N Airgap PWR CUR,amps,N AIRGAP AUTO Current.
Woodside,Scarborough,IMMS,,216,S Airgap PWR CUR,amps,S AIRGAP AUTO Current.
Woodside,Scarborough,IMMS,,217,W Airgap PWR CUR,amps,W AIRGAP AUTO Current.
Woodside,Scarborough,IMMS,,218,E Airgap PWR CUR,amps,E AIRGAP AUTO Current.
Woodside,Scarborough,IMMS,,219,Topside 6DOF PWR CUR,amps,TOPSIDE 6DOF AUTO Current.
Woodside,Scarborough,IMMS,,220,Weather Suite PWR CUR,amps,WEATHER SUITE AUTO Current.
Woodside,Scarborough,IMMS,,221,Wave Radar PWR CUR,amps,WAVE RADAR AUTO Current.
Woodside,Scarborough,IMMS,,222,Wave Buoy PWR CUR,amps,WAVE BUOY AUTO Current.
Woodside,Scarborough,IMMS,,223,NW NE HSMS DAQ1 PWR CUR,amps,NW NE HSMS DAQ 1 AUTO Current.
Woodside,Scarborough,IMMS,,224,SW SE HSMS DAQ1 PWR CUR,amps,SW SE HSMS DAQ 1 AUTO Current.
Woodside,Scarborough,IMMS,,225,NW NE HSMS DAQ2 PWR CUR,amps,NW NE HSMS DAQ 2 AUTO Current.
Woodside,Scarborough,IMMS,,226,SW SE HSMS DAQ2 PWR CUR,amps,SW SE HSMS DAQ 2 AUTO Current.
Woodside,Scarborough,IMMS,,227,NW Mooring PWR CUR,amps,NW MOORING AUTO Current.
Woodside,Scarborough,IMMS,,228,NE Mooring PWR CUR,amps,NE MOORING AUTO Current.
Woodside,Scarborough,IMMS,,229,SW Mooring PWR CUR,amps,SW MOORING AUTO Current.
Woodside,Scarborough,IMMS,,230,SE Mooring PWR CUR,amps,NE MOORING AUTO Current.
Woodside,Scarborough,IMMS,,231,Console HSMS DAQ PWR CUR,amps,CONSOLE HSMS DAQ AUTO Current.
Woodside,Scarborough,IMMS,,232,Spare PWR CUR,amps,SPAR AUTO Current.
Woodside,Scarborough,IMMS,,233,Console 24V PWR CTR,bool,CONSOLE 24V AUTO Power Control.
Woodside,Scarborough,IMMS,,234,Console Computer PWR CTR,bool,CONSOLE COMPUTER AUTO Power Control.
Woodside,Scarborough,IMMS,,235,SEMS Anemometer PWR CTR,bool,SEMS ANEMOMETER AUTO Power Control.
Woodside,Scarborough,IMMS,,236,LRIT PWR CTR,bool,LRIT AUTO Power Control.
Woodside,Scarborough,IMMS,,237,Pressure PWR CTR,bool,PRESSURE AUTO Power Control.
Woodside,Scarborough,IMMS,,238,Temp Humidity PWR CTR,bool,TEMP HUMIDITY AUTO Power Control.
Woodside,Scarborough,IMMS,,239,Heading PWR CTR,bool,HEADING AUTO Power Control.
Woodside,Scarborough,IMMS,,240,Helideck 6DOF PWR CTR,bool,HELIDECK 6DOF AUTO Power Control.
Woodside,Scarborough,IMMS,,241,NW Crane PWR CTR,bool,NW CRANE AUTO Power Control.
Woodside,Scarborough,IMMS,,242,SE Crane PWR CTR,bool,SE CRANE AUTO Power Control.
Woodside,Scarborough,IMMS,,243,N Airgap PWR CTR,bool,N AIRGAP AUTO Power Control.
Woodside,Scarborough,IMMS,,244,S Airgap PWR CTR,bool,S AIRGAP AUTO Power Control.
Woodside,Scarborough,IMMS,,245,W Airgap PWR CTR,bool,W AIRGAP AUTO Power Control.
Woodside,Scarborough,IMMS,,246,E Airgap PWR CTR,bool,E AIRGAP AUTO Power Control.
Woodside,Scarborough,IMMS,,247,Topside 6DOF PWR CTR,bool,TOPSIDE 6DOF AUTO Power Control.
Woodside,Scarborough,IMMS,,248,Weather Suite PWR CTR,bool,WEATHER SUITE AUTO Power Control.
Woodside,Scarborough,IMMS,,249,Wave Radar PWR CTR,bool,WAVE RADAR AUTO Power Control.
Woodside,Scarborough,IMMS,,250,Wave Buoy PWR CTR,bool,WAVE BUOY AUTO Power Control.
Woodside,Scarborough,IMMS,,251,NW NE HSMS DAQ1 PWR CTR,bool,NW NE HSMS DAQ 1 AUTO Power Control.
Woodside,Scarborough,IMMS,,252,SW SE HSMS DAQ1 PWR CTR,bool,SW SE HSMS DAQ 1 AUTO Power Control.
Woodside,Scarborough,IMMS,,253,NW NE HSMS DAQ2 PWR CTR,bool,NW NE HSMS DAQ 2 AUTO Power Control.
Woodside,Scarborough,IMMS,,254,SW SE HSMS DAQ2 PWR CTR,bool,SW SE HSMS DAQ 2 AUTO Power Control.
Woodside,Scarborough,IMMS,,255,NW Mooring PWR CTR,bool,NW MOORING AUTO Power Control.
Woodside,Scarborough,IMMS,,256,NE Mooring PWR CTR,bool,NE MOORING AUTO Power Control.
Woodside,Scarborough,IMMS,,257,SW Mooring PWR CTR,bool,SW MOORING AUTO Power Control.
Woodside,Scarborough,IMMS,,258,SE Mooring PWR CTR,bool,SE MOORING AUTO Power Control.
Woodside,Scarborough,IMMS,,259,Console HSMS DAQ PWR CTR,bool,CONSOLE HSMS DAQ AUTO Power Control.
Woodside,Scarborough,IMMS,,260,Spare PWR CTR,bool,SPAR AUTO Power Control.
Woodside,Scarborough,IMMS,,261,Buoy Heave,m,Dynamic motion along the local body vertical (z) axis. +ve Heave is directed vertically upwards.
